message,attributes,tags,timestamp
[Socket] Connected: JgpHxT3yKRWhaCLVAAEV,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:29:44.618439349Z
"[Rejoin] ""Shawn"" attempting to rejoin F2QQK3 as host","{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:29:44.618452943Z
"[Rejoin] ""Shawn"" rejoined F2QQK3 as host","{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:29:44.618461695Z
[Socket] Disconnected: JgpHxT3yKRWhaCLVAAEV,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:30:45.256511079Z
"[Leave] ""Shawn"" left F2QQK3","{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:30:45.256520358Z
[Socket] Connected: Z8B65mnriv_2qcgsAAEX,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:32:35.700231332Z
"[Rejoin] ""Shawn"" attempting to rejoin F2QQK3 as host","{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:32:35.700245032Z
"[Rejoin] ""Shawn"" rejoined F2QQK3 as host","{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:32:35.700256234Z
[Socket] Disconnected: Z8B65mnriv_2qcgsAAEX,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:34:27.242225536Z
"[Leave] ""Shawn"" left F2QQK3","{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:34:27.242237284Z
[Socket] Connected: 0pIGHb8iGIvYQaDhAAEZ,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:34:27.242245355Z
},"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:37:50.138034746Z
📦 Archived tournament: January Village 2026 (F2QQK3) - 39.33KB,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:37:50.138051809Z
ValidationError: The 'X-Forwarded-For' header is set but the Express 'trust proxy' setting is false (default). This could indicate a misconfiguration which would prevent express-rate-limit from accurately identifying users. See https://express-rate-limit.github.io/ERR_ERL_UNEXPECTED_X_FORWARDED_FOR/ for more information.,"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:37:50.138076069Z
    at Object.xForwardedForHeader (file:///app/node_modules/express-rate-limit/dist/index.mjs:337:13),"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:37:50.138088762Z
    at wrappedValidations.<computed> [as xForwardedForHeader] (file:///app/node_modules/express-rate-limit/dist/index.mjs:651:22),"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:37:50.138097511Z
    at Object.keyGenerator (file:///app/node_modules/express-rate-limit/dist/index.mjs:754:20),"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:37:50.138106215Z
    at file:///app/node_modules/express-rate-limit/dist/index.mjs:815:32,"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:37:50.138115073Z
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5),"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:37:50.138122430Z
    at async file:///app/node_modules/express-rate-limit/dist/index.mjs:796:5 {,"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:37:50.138130219Z
"  code: 'ERR_ERL_UNEXPECTED_X_FORWARDED_FOR',","{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:37:50.138137862Z
  help: 'https://express-rate-limit.github.io/ERR_ERL_UNEXPECTED_X_FORWARDED_FOR/',"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:37:50.138145672Z
[Socket] Connected: IZGsXaRRPOwTF1XhAAEb,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:37:57.563611250Z
ValidationError: The 'X-Forwarded-For' header is set but the Express 'trust proxy' setting is false (default). This could indicate a misconfiguration which would prevent express-rate-limit from accurately identifying users. See https://express-rate-limit.github.io/ERR_ERL_UNEXPECTED_X_FORWARDED_FOR/ for more information.,"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:40:18.541655626Z
    at Object.xForwardedForHeader (file:///app/node_modules/express-rate-limit/dist/index.mjs:337:13),"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:40:18.541668270Z
    at wrappedValidations.<computed> [as xForwardedForHeader] (file:///app/node_modules/express-rate-limit/dist/index.mjs:651:22),"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:40:18.541676281Z
    at Object.keyGenerator (file:///app/node_modules/express-rate-limit/dist/index.mjs:754:20),"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:40:18.541684239Z
    at file:///app/node_modules/express-rate-limit/dist/index.mjs:815:32,"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:40:18.541692300Z
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5),"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:40:18.541700565Z
    at async file:///app/node_modules/express-rate-limit/dist/index.mjs:796:5 {,"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:40:18.541708130Z
"  code: 'ERR_ERL_UNEXPECTED_X_FORWARDED_FOR',","{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:40:18.541716309Z
  help: 'https://express-rate-limit.github.io/ERR_ERL_UNEXPECTED_X_FORWARDED_FOR/',"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:40:18.541724982Z
},"{""level"":""error""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:40:18.541737220Z
👁️  Viewed tournament: January Village 2026 (F2QQK3),"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:40:18.541744815Z
[Socket] Connected: ayPOKJ4IseaCJXnAAAEd,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:40:18.541752548Z
👁️  Viewed tournament: January Village 2026 (F2QQK3),"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:43:00.450877288Z
[Socket] Connected: 2d-kB5S4J17zKuHnAAEf,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:43:00.450889255Z
[Socket] Connected: MlU1u1odLCMBsIuyAAEh,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:43:20.455920140Z
"[Join] """" attempting to join F2QQK3","{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:43:20.455929915Z
"[Join] """" joined F2QQK3 as spectator","{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:43:20.455943247Z
[Socket] Disconnected: MlU1u1odLCMBsIuyAAEh,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:43:20.455951426Z
"[Leave] """" left F2QQK3","{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:43:20.455958643Z
[Socket] Disconnected: 2d-kB5S4J17zKuHnAAEf,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:44:20.865507653Z
👁️  Viewed tournament: January Village 2026 (F2QQK3),"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:46:43.004480695Z
[Socket] Connected: UDmJvw3IXduIE1KaAAEk,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:46:43.004493189Z
[Socket] Disconnected: UDmJvw3IXduIE1KaAAEk,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:51:06.656585349Z
[Socket] Connected: ygeSDultVaz6EhHWAAEm,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:55:49.276444540Z
[Socket] Disconnected: ygeSDultVaz6EhHWAAEm,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T13:58:20.192552196Z
[Socket] Disconnected: 0pIGHb8iGIvYQaDhAAEZ,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T14:07:35.396156992Z
[Socket] Connected: K7sgfk8C47d69uXXAAEo,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T14:07:35.396164962Z
👁️  Viewed tournament: January Village 2026 (F2QQK3),"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T14:07:55.314623681Z
[Socket] Connected: ujkz9K76VbyNY8IQAAEq,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T14:07:55.314635490Z
[Socket] Disconnected: IZGsXaRRPOwTF1XhAAEb,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T14:08:00.379684738Z
[Socket] Disconnected: K7sgfk8C47d69uXXAAEo,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T14:08:09.073047254Z
[Socket] Disconnected: ayPOKJ4IseaCJXnAAAEd,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T14:08:15.071935545Z
[Socket] Disconnected: ujkz9K76VbyNY8IQAAEq,"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T14:10:46.150387052Z
👁️  Viewed tournament: January Village 2026 (F2QQK3),"{""level"":""info""}","{""project"":""d4aae26b-9fab-4baa-93f4-1b393c6d7c8a"",""environment"":""6d4d10f8-ef6e-4a33-ba9c-6a725e4554a8"",""service"":""51cba4c8-134f-4e77-9ac9-02d403d57a06"",""deployment"":""21ac7a1d-e3b2-439c-8818-0eb1b69b56b4"",""replica"":""deff1601-8d89-4c9a-aef7-3a613d23deec""}",2026-01-11T14:10:54.687560955Z
